Timestamp,RSSI,Estimote TLM packet
1583848485177,-102,22eeaf86657d2312d501ffffffff502443302e5f
1583848485375,-97,22eeaf86657d2312d501ffffffff502442302e5f
1583848485587,-99,22eeaf86657d2312d501ffffffff502447302e5f
1583848485913,-99,22eeaf86657d2312d500c203fe011cf0ffffffff
1583848486027,-98,22eeaf86657d2312d501ffffffff502443302e5f
1583848486133,-98,22eeaf86657d2312d500c202fd011cf0ffffffff
1583848486245,-97,22eeaf86657d2312d501ffffffff502443302e5f
1583848486356,-97,22eeaf86657d2312d500c103fe011cf0ffffffff
1583848486460,-99,22eeaf86657d2312d501ffffffff502444302e5f
1583848486564,-100,22eeaf86657d2312d500c102ff011cf0ffffffff
1583848486670,-96,22eeaf86657d2312d501ffffffff502444302e5f
1583848486776,-100,22eeaf86657d2312d500c103fe011cf0ffffffff
1583848486982,-96,22eeaf86657d2312d500c102fe011df0ffffffff
1583848487210,-98,22eeaf86657d2312d500c103fe011df0ffffffff
1583848487325,-97,22eeaf86657d2312d501ffffffff502443302e5f
1583848487541,-94,22eeaf86657d2312d501ffffffff502443302e5f
1583848488622,-96,22eeaf86657d2312d501ffffffff502443302e5f
1583848488672,-100,223e03d2aaf4265aa501ffffffff4e1046682e61
1583848488677,-96,227bb8ba833ded2db900c516f80243f0ffffffff
1583848488788,-97,227bb8ba833ded2db901ffffffff242447a02d5e
1583848488819,-100,22318da9517131bfab01ffffffff961046042e5f
1583848488837,-91,22eeaf86657d2312d501ffffffff502444302e5f
1583848488933,-89,00eeaf86657d2312d53aa04ff581ccbd35946440
1583848488945,-91,22eeaf86657d2312d500c103fe011ff0ffffffff
1583848489255,-91,22eeaf86657d2312d501ffffffff502443302e5f
1583848489333,-97,223e03d2aaf4265aa501ffffffff4e1047682e61
1583848489366,-87,22eeaf86657d2312d500c102fd011ff0ffffffff
1583848489469,-88,22eeaf86657d2312d501ffffffff502443302e5f
1583848489810,-89,22eeaf86657d2312d500c202fe011ff0ffffffff
1583848489913,-88,22eeaf86657d2312d501ffffffff502444302e5f
1583848489985,-88,00eeaf86657d2312d53aa04ff581ccbd35946440
1583848490116,-89,22eeaf86657d2312d501ffffffff502443302e5f
1583848490198,-91,00eeaf86657d2312d53aa04ff581ccbd35946440
1583848490216,-92,22eeaf86657d2312d500c202fd0120f0ffffffff
1583848490322,-96,22eeaf86657d2312d501ffffffff502443302e5f
1583848490441,-95,22eeaf86657d2312d500c103fd0120f0ffffffff
1583848490660,-96,22eeaf86657d2312d500c102fe0120f0ffffffff
1583848490772,-98,22eeaf86657d2312d501ffffffff502443302e5f
1583848490834,-98,00eeaf86657d2312d53aa04ff581ccbd35946440
1583848490872,-98,22eeaf86657d2312d500c102fd0121f0ffffffff
1583848491099,-98,22eeaf86657d2312d500c102fe0121f0ffffffff
1583848491378,-100,223e03d2aaf4265aa500f7fe42044bf8ffffffff
1583848491614,-98,22eeaf86657d2312d501ffffffff502443302e5f
1583848491721,-98,22eeaf86657d2312d500c102fe0121f0ffffffff
1583848491837,-95,22eeaf86657d2312d501ffffffff502444302e5f
1583848492193,-92,00eeaf86657d2312d53aa04ff581ccbd35946440
1583848492261,-94,22eeaf86657d2312d501ffffffff502443302e5f
1583848492296,-93,00eeaf86657d2312d53aa04ff581ccbd35946440
1583848492344,-98,223e03d2aaf4265aa501ffffffff4e1047682e61
1583848492403,-96,00eeaf86657d2312d53aa04ff581ccbd35946440
1583848492420,-97,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583848492472,-99,22eeaf86657d2312d501ffffffff502443302e5f
1583848492571,-95,22eeaf86657d2312d500c202fd0122f0ffffffff
1583848492801,-97,22eeaf86657d2312d500c203fe0122f0ffffffff
1583848493010,-93,22eeaf86657d2312d500c102fd0123f0ffffffff
1583848493120,-97,22eeaf86657d2312d501ffffffff502444302e5f
1583848493333,-97,22eeaf86657d2312d501ffffffff502442302e5f
1583848496203,-100,22eeaf86657d2312d501ffffffff502440302e5f
1583848496846,-100,22eeaf86657d2312d501ffffffff502447302e5f
1583848497146,-100,22eeaf86657d2312d500c102fd0127f0ffffffff
1583848497212,-100,22eeaf86657d2312d501ffffffff502447302e5f
1583848497422,-97,22eeaf86657d2312d501ffffffff502441302e5f
1583848497525,-96,22eeaf86657d2312d500c102fe0127f0ffffffff
1583848497632,-97,22eeaf86657d2312d501ffffffff502443302e5f
1583848497968,-96,22eeaf86657d2312d500c203fd0128f0ffffffff
1583848498067,-97,22eeaf86657d2312d501ffffffff502443302e5f
1583848498148,-96,00eeaf86657d2312d53aa04ff581ccbd35946440
1583848498174,-96,22eeaf86657d2312d500c102fe0128f0ffffffff
1583848498278,-95,22eeaf86657d2312d501ffffffff502443302e5f
1583848498386,-97,22eeaf86657d2312d500c102fe0128f0ffffffff
1583848498498,-96,22eeaf86657d2312d501ffffffff502443302e5f
1583848498610,-99,22eeaf86657d2312d500c103fe0128f0ffffffff
1583848498709,-98,22eeaf86657d2312d501ffffffff502443302e5f
1583848498923,-97,22eeaf86657d2312d501ffffffff502443302e5f
