Timestamp,RSSI,Estimote TLM packet
1583851378484,-98,227bb8ba833ded2db901ffffffff252447a02d5e
1583851378582,-98,227bb8ba833ded2db900c518fb015ff0ffffffff
1583851378719,-99,22eeaf86657d2312d500c202fd0137f0ffffffff
1583851378794,-103,227bb8ba833ded2db900c418fa015ff0ffffffff
1583851378823,-96,22eeaf86657d2312d501ffffffff502444302e5f
1583851378932,-100,22eeaf86657d2312d500c202fe0137f0ffffffff
1583851378969,-98,00eeaf86657d2312d53aa04ff581ccbd35946440
1583851379117,-101,227bb8ba833ded2db901ffffffff252447a02d5e
1583851379160,-100,223e03d2aaf4265aa501ffffffff7e1046682e61
1583851379370,-102,223e03d2aaf4265aa501ffffffff7e1047682e61
1583851379545,-98,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583851379693,-98,223e03d2aaf4265aa5000dfe41015ff8ffffffff
1583851379805,-96,223e03d2aaf4265aa501ffffffff7e1047682e61
1583851379908,-99,223e03d2aaf4265aa5000dfe42015ff8ffffffff
1583851380024,-97,22eeaf86657d2312d500c102fd0138f0ffffffff
1583851380240,-94,22eeaf86657d2312d500c102fe0138f0ffffffff
1583851380347,-89,22eeaf86657d2312d501ffffffff502444302e5f
1583851380444,-96,223e03d2aaf4265aa501ffffffff7e1047682e61
1583851380505,-98,227bb8ba833ded2db900c519fb015ff0ffffffff
1583851380548,-98,223e03d2aaf4265aa5000dfe41015ff8ffffffff
1583851380566,-86,22eeaf86657d2312d501ffffffff502445302e5f
1583851380641,-85,00eeaf86657d2312d53aa04ff581ccbd35946440
1583851380752,-98,223e03d2aaf4265aa5000dfe41015ff8ffffffff
1583851380782,-94,22eeaf86657d2312d501ffffffff502444302e5f
1583851380893,-98,22eeaf86657d2312d500c203fd0139f0ffffffff
1583851380993,-92,22eeaf86657d2312d501ffffffff502446302e5f
1583851381039,-98,227bb8ba833ded2db901ffffffff252448a02d5e
1583851381079,-97,007bb8ba833ded2db995089afaf8275421946440
