Timestamp,RSSI,Estimote TLM packet
1583859661314,-104,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583859661362,-92,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859661376,-94,22eeaf86657d2312d500c103fe0141f0ffffffff
1583859661467,-94,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859661571,-94,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859661603,-94,22eeaf86657d2312d500c102fe0141f0ffffffff
1583859661628,-100,223e03d2aaf4265aa501ffffffff0811484c2e61
1583859661677,-94,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859661785,-94,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859661819,-94,22eeaf86657d2312d500c101fd0141f0ffffffff
1583859662058,-101,227bb8ba833ded2db901ffffffff27244aa02d5e
1583859662237,-91,22eeaf86657d2312d500c203fd0141f0ffffffff
1583859662272,-94,223e03d2aaf4265aa501ffffffff0811474c2e61
1583859662348,-99,22eeaf86657d2312d501ffffffff532446302e5f
1583859662449,-102,22eeaf86657d2312d500c202fe0141f0ffffffff
1583859662563,-99,22eeaf86657d2312d501ffffffff532446302e5f
1583859662846,-89,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859662926,-96,223e03d2aaf4265aa501ffffffff0811464c2e61
1583859662980,-91,22eeaf86657d2312d501ffffffff532446302e5f
1583859663093,-92,22eeaf86657d2312d500c202fd0141f0ffffffff
1583859663163,-90,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859663196,-92,22eeaf86657d2312d501ffffffff532446302e5f
1583859663310,-99,22eeaf86657d2312d500c203fd0141f0ffffffff
1583859663522,-99,22eeaf86657d2312d500c202fe0141f0ffffffff
1583859663592,-98,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859663626,-98,22eeaf86657d2312d501ffffffff532446302e5f
1583859663726,-98,22eeaf86657d2312d500c203fd0141f0ffffffff
1583859663832,-94,22eeaf86657d2312d501ffffffff532446302e5f
1583859664159,-89,22eeaf86657d2312d500c202fd0141f0ffffffff
1583859664272,-89,22eeaf86657d2312d501ffffffff532446302e5f
1583859664373,-90,22eeaf86657d2312d500c203fe0141f0ffffffff
1583859664470,-88,22eeaf86657d2312d501ffffffff532446302e5f
1583859664583,-88,22eeaf86657d2312d500c203fd0141f0ffffffff
1583859664696,-88,22eeaf86657d2312d501ffffffff532446302e5f
1583859664913,-88,22eeaf86657d2312d501ffffffff532445302e5f
1583859665135,-89,22eeaf86657d2312d501ffffffff532446302e5f
1583859665245,-90,22eeaf86657d2312d500c102fe0141f0ffffffff
1583859665417,-102,223e03d2aaf4265aa500f6fe410169f8ffffffff
1583859667534,-101,223e03d2aaf4265aa501ffffffff0811474c2e61
1583859667856,-102,223e03d2aaf4265aa501ffffffff0811464c2e61
1583859668287,-100,223e03d2aaf4265aa501ffffffff0811474c2e61
1583859669694,-100,22eeaf86657d2312d500c102fd0141f0ffffffff
1583859669715,-97,22eeaf86657d2312d501ffffffff532444302e5f
1583859669938,-95,22eeaf86657d2312d501ffffffff532445302e5f
1583859670029,-92,22eeaf86657d2312d500c102fd0141f0ffffffff
1583859670143,-99,22eeaf86657d2312d501ffffffff532444302e5f
1583859670261,-100,22eeaf86657d2312d500c202fe0141f0ffffffff
1583859670297,-99,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859670367,-97,22eeaf86657d2312d501ffffffff532446302e5f
1583859670579,-93,22eeaf86657d2312d501ffffffff532446302e5f
1583859670904,-97,22eeaf86657d2312d500c102fd0141f0ffffffff
1583859671286,-100,22eeaf86657d2312d501ffffffff532445302e5f
1583859671455,-96,22eeaf86657d2312d501ffffffff532445302e5f
1583859671552,-100,22eeaf86657d2312d500c203fd0141f0ffffffff
1583859671674,-101,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859671782,-102,22eeaf86657d2312d500c202fe0141f0ffffffff
1583859671890,-100,22eeaf86657d2312d501ffffffff532448302e5f
1583859672151,-97,22eeaf86657d2312d501ffffffff532446302e5f
1583859672437,-102,22eeaf86657d2312d500c201fd0141f0ffffffff
1583859672532,-96,22eeaf86657d2312d501ffffffff532445302e5f
1583859672924,-98,22eeaf86657d2312d500c102fe0141f0ffffffff
1583859672968,-91,22eeaf86657d2312d501ffffffff532446302e5f
1583859673071,-102,22eeaf86657d2312d500c102fd0141f0ffffffff
1583859673512,-97,22eeaf86657d2312d500c203fe0141f0ffffffff
1583859673542,-92,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859673669,-100,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583859673674,-98,223e03d2aaf4265aa501ffffffff0811454c2e61
1583859673829,-100,22eeaf86657d2312d501ffffffff532446302e5f
1583859673871,-102,227bb8ba833ded2db901ffffffff272448a02d5e
1583859673881,-96,223e03d2aaf4265aa501ffffffff0811474c2e61
1583859673969,-96,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859673975,-101,227bb8ba833ded2db900df36fc036af0ffffffff
1583859674042,-92,22eeaf86657d2312d501ffffffff532445302e5f
1583859674102,-97,223e03d2aaf4265aa501ffffffff0811484c2e61
1583859674149,-92,22eeaf86657d2312d500c102fe0141f0ffffffff
1583859674174,-96,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859674210,-97,223e03d2aaf4265aa500f8fd420169f8ffffffff
1583859674256,-98,22eeaf86657d2312d501ffffffff532445302e5f
1583859674362,-90,22eeaf86657d2312d500c201fe0141f0ffffffff
1583859674384,-92,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859674463,-90,22eeaf86657d2312d501ffffffff532445302e5f
1583859674483,-90,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859674575,-91,22eeaf86657d2312d500c102fd0141f0ffffffff
1583859674594,-93,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859674682,-92,22eeaf86657d2312d501ffffffff532444302e5f
1583859674696,-96,00eeaf86657d2312d53aa04ff581ccbd35946440
1583859674780,-94,22eeaf86657d2312d500c102fe0141f0ffffffff
1583859674843,-102,223e03d2aaf4265aa500f6fe420169f8ffffffff
1583859674884,-88,22eeaf86657d2312d501ffffffff532446302e5f
1583859674956,-98,223e03d2aaf4265aa501ffffffff0811474c2e61
1583859675000,-90,22eeaf86657d2312d500c102fd0141f0ffffffff
