Timestamp,RSSI,Estimote TLM packet
1583846058422,-89,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846058469,-100,2246846e618767844800ff013f0181f0ffffffff
1583846058492,-99,22f32a65edd388bbd401ffffffff4325498c2f62
1583846058497,-97,223c53d934182ed09100c0fefb0641f0ffffffff
1583846058508,-87,22c7f00010b342cf9e01ffffffff4e21490c2b60
1583846058511,-98,003c53d934182ed0916ad408d27f8b3a2f946440
1583846058529,-86,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846058545,-99,227897b2192cd1330e01ffffffff432547f02f62
1583846058598,-97,22f32a65edd388bbd400fd41000281f0ffffffff
1583846058610,-97,223c53d934182ed09101ffffffff1a2443742e62
1583846058626,-98,003c53d934182ed0916ad408d27f8b3a2f946440
1583846058633,-87,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846058650,-96,00f32a65edd388bbd460b058d8c302962be4a440
1583846058683,-94,2246846e61876784480000013f0181f0ffffffff
1583846058701,-102,22f32a65edd388bbd401ffffffff43254a8c2f62
1583846058718,-94,0046846e6187678448d6a5883f028f4d32e4a440
1583846058723,-85,22c7f00010b342cf9e01ffffffff4e21490c2b60
1583846058728,-100,003c53d934182ed0916ad408d27f8b3a2f946440
1583846058735,-85,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846058752,-99,227897b2192cd1330e01ffffffff432548f02f62
1583846058792,-96,2246846e618767844801ffffffff1a1b46b82f64
1583846058803,-99,22f32a65edd388bbd400fc42ff0281f0ffffffff
1583846058820,-94,0046846e6187678448d6a5883f028f4d32e4a440
1583846058827,-97,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846058832,-96,223c53d934182ed09101ffffffff1a2444742e62
1583846058835,-84,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846058860,-100,00f32a65edd388bbd460b058d8c302962be4a440
1583846058910,-95,2246846e6187678448000000400181f0ffffffff
1583846058914,-99,22f32a65edd388bbd401ffffffff4325498c2f62
1583846058923,-95,0046846e6187678448d6a5883f028f4d32e4a440
1583846058925,-97,223c53d934182ed09100bffefb0641f0ffffffff
1583846058940,-84,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846058943,-85,22c7f00010b342cf9e01ffffffff4e21460c2b60
1583846058961,-100,00f32a65edd388bbd460b058d8c302962be4a440
1583846058962,-101,227897b2192cd1330e01ffffffff432547f02f62
1583846059016,-100,22f32a65edd388bbd400fc42ff0281f0ffffffff
1583846059024,-94,0046846e6187678448d6a5883f028f4d32e4a440
1583846059124,-99,22f32a65edd388bbd401ffffffff4325498c2f62
1583846059125,-95,0046846e6187678448d6a5883f028f4d32e4a440
1583846059131,-94,2246846e618767844800ff013f0181f0ffffffff
1583846059148,-95,003c53d934182ed0916ad408d27f8b3a2f946440
1583846059150,-83,22c7f00010b342cf9e01ffffffff4e21490c2b60
1583846059153,-97,223c53d934182ed09100bffefa0641f0ffffffff
1583846059156,-100,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846059157,-83,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846059176,-97,227897b2192cd1330e01ffffffff432547f02f62
1583846059177,-99,00f32a65edd388bbd460b058d8c302962be4a440
1583846059231,-94,0046846e6187678448d6a5883f028f4d32e4a440
1583846059233,-96,2246846e618767844801ffffffff1a1b46b82f64
1583846059255,-97,003c53d934182ed0916ad408d27f8b3a2f946440
1583846059261,-100,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846059266,-96,223c53d934182ed09101ffffffff1a2443742e62
1583846059270,-83,00c7f00010b342cf9ed85a0c3b1059d537e4a440
