Timestamp,RSSI,Estimote TLM packet
1583847489323,-97,22eeaf86657d2312d500c301fd0144f0ffffffff
1583847489428,-100,22eeaf86657d2312d501ffffffff4f2446302e5f
1583847489870,-99,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847492233,-96,22eeaf86657d2312d501ffffffff4f2446302e5f
1583847492335,-100,22eeaf86657d2312d500c102fe0144f0ffffffff
1583847492474,-99,223e03d2aaf4265aa501ffffffff710e48302e61
1583847492565,-96,22eeaf86657d2312d500c202fe0144f0ffffffff
1583847492680,-94,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847492685,-99,223e03d2aaf4265aa501ffffffff710e46302e61
1583847492800,-96,223e03d2aaf4265aa50013fe402256f8ffffffff
1583847492897,-94,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847493026,-98,223e03d2aaf4265aa50013fd412256f8ffffffff
1583847493142,-100,223e03d2aaf4265aa501ffffffff720e47302e61
1583847493425,-93,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847493442,-92,22eeaf86657d2312d500c102fd0144f0ffffffff
1583847493634,-91,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847493678,-96,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583847493790,-95,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583847493796,-97,223e03d2aaf4265aa501ffffffff720e46302e61
1583847493848,-92,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847493867,-94,22eeaf86657d2312d500c102fe0144f0ffffffff
1583847493897,-99,223e03d2aaf4265aa50014fe3f2256f8ffffffff
1583847493956,-92,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847493978,-94,22eeaf86657d2312d501ffffffff4f2445302e5f
1583847494006,-100,223e03d2aaf4265aa501ffffffff730e43302e61
1583847494058,-94,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847494086,-95,22eeaf86657d2312d500c102fe0144f0ffffffff
1583847494097,-98,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583847494203,-100,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583847494234,-98,223e03d2aaf4265aa501ffffffff730e47302e61
1583847494408,-96,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847494507,-96,22eeaf86657d2312d500c201fe0144f0ffffffff
1583847496435,-98,22eeaf86657d2312d500c202fe0144f0ffffffff
1583847496537,-102,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847499657,-100,22eeaf86657d2312d500c103fd0144f0ffffffff
1583847500992,-92,22eeaf86657d2312d500c102ff0144f0ffffffff
1583847501181,-95,22eeaf86657d2312d500c103fd0144f0ffffffff
1583847501273,-99,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847501396,-97,22eeaf86657d2312d500c103fd0144f0ffffffff
1583847501497,-96,22eeaf86657d2312d501ffffffff4f2442302e5f
1583847501603,-99,22eeaf86657d2312d500c202fe0144f0ffffffff
1583847501710,-97,22eeaf86657d2312d501ffffffff4f2442302e5f
1583847501824,-94,22eeaf86657d2312d500c202fd0144f0ffffffff
1583847501925,-94,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847502031,-94,22eeaf86657d2312d500c102fe0144f0ffffffff
1583847502144,-94,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847502346,-93,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847502457,-94,22eeaf86657d2312d500c102fe0144f0ffffffff
1583847502559,-94,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847502771,-94,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847502880,-93,22eeaf86657d2312d500c202fe0144f0ffffffff
1583847503104,-91,22eeaf86657d2312d500c102fc0145f0ffffffff
1583847503169,-92,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847503213,-92,22eeaf86657d2312d501ffffffff4f2445302e5f
1583847503327,-92,22eeaf86657d2312d500c202fe0145f0ffffffff
1583847503426,-92,22eeaf86657d2312d501ffffffff4f2446302e5f
1583847503531,-92,22eeaf86657d2312d500c102fe0145f0ffffffff
1583847503632,-93,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847503852,-91,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847503959,-92,22eeaf86657d2312d500c101fe0145f0ffffffff
1583847504061,-92,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847504166,-92,22eeaf86657d2312d500c103fe0145f0ffffffff
1583847504279,-91,22eeaf86657d2312d501ffffffff4f2446302e5f
1583847504324,-93,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847504379,-93,22eeaf86657d2312d500c203fd0145f0ffffffff
1583847504590,-93,22eeaf86657d2312d500c102fd0145f0ffffffff
1583847504708,-93,22eeaf86657d2312d501ffffffff4f2446302e5f
1583847504741,-92,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847504822,-92,22eeaf86657d2312d500c202fe0145f0ffffffff
1583847504920,-92,22eeaf86657d2312d501ffffffff4f2445302e5f
1583847504994,-97,223e03d2aaf4265aa501ffffffff7e0e46302e61
1583847505038,-95,22eeaf86657d2312d500c203fe0145f0ffffffff
1583847505098,-97,223e03d2aaf4265aa50015fd3f2257f8ffffffff
1583847505138,-93,22eeaf86657d2312d501ffffffff4f2446302e5f
1583847505245,-94,22eeaf86657d2312d500c102fd0145f0ffffffff
1583847505300,-98,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583847505343,-95,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847505390,-96,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847505415,-96,223e03d2aaf4265aa501ffffffff7e0e46302e61
1583847505454,-92,22eeaf86657d2312d500c102fd0145f0ffffffff
1583847505492,-95,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847505516,-97,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583847505518,-97,223e03d2aaf4265aa50014fd402257f8ffffffff
1583847505599,-94,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847505622,-96,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583847505667,-94,22eeaf86657d2312d500c102fe0145f0ffffffff
1583847505723,-97,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583847505743,-96,223e03d2aaf4265aa50014fd3f2257f8ffffffff
1583847505778,-94,22eeaf86657d2312d501ffffffff4f2445302e5f
1583847505861,-96,223e03d2aaf4265aa501ffffffff7f0e46302e61
1583847505883,-95,22eeaf86657d2312d500c102fd0145f0ffffffff
1583847506020,-94,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847506034,-96,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583847506091,-95,22eeaf86657d2312d500c202fe0145f0ffffffff
1583847506178,-98,223e03d2aaf4265aa50014fd402257f8ffffffff
1583847506194,-94,22eeaf86657d2312d501ffffffff4f2445302e5f
1583847506397,-96,223e03d2aaf4265aa50013fd3f2257f8ffffffff
1583847506411,-94,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847506511,-98,223e03d2aaf4265aa501ffffffff7f0e47302e61
1583847506525,-95,22eeaf86657d2312d500c103fe0145f0ffffffff
1583847506622,-97,223e03d2aaf4265aa50013fd3f2257f8ffffffff
1583847506727,-96,223e03d2aaf4265aa501ffffffff7f0e46302e61
1583847506735,-94,22eeaf86657d2312d500c203ff0145f0ffffffff
1583847506760,-94,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847506834,-96,223e03d2aaf4265aa50014fd3f2257f8ffffffff
1583847506839,-96,22eeaf86657d2312d501ffffffff4f2446302e5f
1583847506943,-94,22eeaf86657d2312d500c101fd0145f0ffffffff
1583847507046,-94,22eeaf86657d2312d501ffffffff4f2445302e5f
1583847507373,-97,22eeaf86657d2312d500c103fe0145f0ffffffff
1583847508049,-95,003e03d2aaf4265aa5cb880e0f1e22d407946440
1583847508052,-97,223e03d2aaf4265aa50014fd3f2257f8ffffffff
1583847508055,-93,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847508057,-92,22eeaf86657d2312d501ffffffff4f2442302e5f
1583847508226,-96,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847508231,-94,223e03d2aaf4265aa501ffffffff810e47302e61
1583847508238,-97,22eeaf86657d2312d500c202fe0145f0ffffffff
1583847508347,-98,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847508425,-99,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847508547,-97,223e03d2aaf4265aa50013fc3f2257f8ffffffff
1583847508641,-91,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847508649,-97,223e03d2aaf4265aa501ffffffff810e47302e61
1583847508674,-92,22eeaf86657d2312d500c102fe0145f0ffffffff
1583847508750,-99,223e03d2aaf4265aa50014fe3e2257f8ffffffff
1583847508779,-98,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847508964,-96,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847508971,-98,223e03d2aaf4265aa50014fd3f2257f8ffffffff
1583847509000,-93,22eeaf86657d2312d501ffffffff4f2443302e5f
1583847509211,-99,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847509324,-100,22eeaf86657d2312d500c202fe0145f0ffffffff
1583847513351,-97,22eeaf86657d2312d500c202fd0145f0ffffffff
1583847513356,-100,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847513541,-99,00eeaf86657d2312d53aa04ff581ccbd35946440
1583847513688,-102,22eeaf86657d2312d500c202fd0145f0ffffffff
1583847513788,-100,22eeaf86657d2312d501ffffffff4f2444302e5f
1583847514216,-91,22eeaf86657d2312d501ffffffff4f2445302e5f
1583847514322,-91,22eeaf86657d2312d500c202fd0145f0ffffffff
1583847514435,-92,22eeaf86657d2312d501ffffffff4f2446302e5f
1583847514546,-93,22eeaf86657d2312d500c202fd0145f0ffffffff
